gene.id	cdna.length
FBgn0028703	2812
FBgn0031904	2012
FBgn0053427	135
FBgn0033836	1743
FBgn0010263	3493
FBgn0261268	3272
FBgn0033285	767
FBgn0033866	3282
FBgn0033166	3105
FBgn0038787	3548
FBgn0002774	3901
FBgn0003890	1684
FBgn0032006	5596
FBgn0034398	949
FBgn0040751	370
FBgn0053237	607
FBgn0039812	2445
FBgn0027608	2271
FBgn0050225	73
FBgn0038099	1921
FBgn0053481	1256
FBgn0053640	516
FBgn0033569	2429
FBgn0036143	2577
FBgn0040093	1105
FBgn0259743	3477
FBgn0035542	1255
FBgn0034420	3012
FBgn0086031	128
FBgn0050296	2248
FBgn0033226	1692
FBgn0034971	1891
FBgn0086041	88
FBgn0032456	5439
FBgn0036259	2041
FBgn0034352	1726
FBgn0053513	3127
FBgn0003660	844
FBgn0011288	2184
FBgn0005278	2407
FBgn0259858	500
FBgn0017397	3102
FBgn0259229	2452
FBgn0004903	2828
FBgn0002533	547
FBgn0039273	1496
FBgn0032156	3153
FBgn0259818	5293
FBgn0083951	406
FBgn0051048	6072
FBgn0010241	4256
FBgn0031568	3434
FBgn0033886	1407
FBgn0053474	606
FBgn0038651	7600
FBgn0033454	2697
FBgn0051002	1657
FBgn0085432	5146
FBgn0011862	71
FBgn0040031	1114
FBgn0066101	4092
FBgn0021873	4985
FBgn0000541	7763
FBgn0027561	3607
FBgn0004587	1568
FBgn0259168	4242
FBgn0259214	4065
FBgn0034262	2581
FBgn0013702	61
FBgn0035376	7232
FBgn0004435	3497
FBgn0033474	2233
FBgn0033669	1120
FBgn0023211	604
FBgn0034503	966
FBgn0261403	3530
FBgn0032971	1071
FBgn0259171	5921
FBgn0040493	2234
FBgn0024754	1820
FBgn0035976	1048
FBgn0041605	3744
FBgn0026597	3578
FBgn0026427	5344
FBgn0043533	509
FBgn0033047	1666
FBgn0261477	2955
FBgn0011672	2648
FBgn0260400	2599
FBgn0028572	2681
FBgn0259101	1745
FBgn0032549	968
FBgn0011704	1643
FBgn0034135	3308
FBgn0000448	4233
FBgn0033486	2483
FBgn0003065	1164
FBgn0014396	5214
FBgn0050334	591
FBgn0010342	1855
FBgn0050383	966
FBgn0259176	5067
FBgn0017545	871
FBgn0085396	1429
FBgn0022160	2665
FBgn0085465	819
FBgn0052006	1692
FBgn0033587	441
FBgn0033737	2044
FBgn0033818	2236
FBgn0086065	80
FBgn0032986	910
FBgn0033191	1259
FBgn0032006	5150
FBgn0053181	2272
FBgn0260954	368
FBgn0041605	3584
FBgn0053919	576
FBgn0036302	2341
FBgn0004698	4310
FBgn0024189	8023
FBgn0050463	1199
FBgn0034876	1594
FBgn0259863	755
FBgn0003429	4896
FBgn0086604	3112
FBgn0031885	4989
FBgn0033257	1973
FBgn0025936	3948
FBgn0034181	2518
FBgn0259139	2129
FBgn0033451	1186
FBgn0001138	4106
FBgn0054051	771
FBgn0010611	1890
FBgn0063497	751
FBgn0050296	2368
FBgn0036134	3374
FBgn0061492	1057
FBgn0034008	1199
FBgn0003460	3104
FBgn0030817	1913
FBgn0052079	1374
FBgn0003345	3235
FBgn0030376	5849
FBgn0033463	2754
FBgn0035638	1581
FBgn0034408	4263
FBgn0001174	614
FBgn0033222	614
FBgn0040397	3951
FBgn0013576	5170
FBgn0046879	738
FBgn0032010	5272
FBgn0037391	2150
FBgn0034143	2255
FBgn0085766	1012
FBgn0034541	450
FBgn0024733	776
FBgn0002626	507
FBgn0005427	2999
FBgn0034520	2048
FBgn0003091	3231
FBgn0051619	5498
FBgn0015371	5522
FBgn0035287	1745
FBgn0051013	1766
FBgn0033716	1252
FBgn0259176	1735
FBgn0053179	3264
FBgn0085218	369
FBgn0053988	4726
FBgn0034158	3361
FBgn0035981	1576
FBgn0035802	3232
FBgn0259164	1060
FBgn0082582	3185
FBgn0085243	535
FBgn0005278	2353
FBgn0002645	4732
FBgn0053198	485
FBgn0003090	4244
FBgn0022960	3467
FBgn0053453	528
FBgn0028622	1812
FBgn0052666	4491
FBgn0052495	2002
FBgn0033602	1386
FBgn0051703	1727
FBgn0031208	1802
FBgn0033159	7744
FBgn0039808	2479
FBgn0033467	723
FBgn0033631	1042
FBgn0085279	263
FBgn0033041	1280
FBgn0002774	4412
FBgn0005634	6372
FBgn0087007	3964
FBgn0005630	3420
FBgn0034075	2746
FBgn0261238	2659
FBgn0011693	926
FBgn0035935	5584
FBgn0035178	3903
FBgn0035750	1154
FBgn0032153	393
FBgn0053392	135
FBgn0085451	2000
FBgn0032156	2909
FBgn0027589	4108
FBgn0086378	2625
FBgn0039028	1747
FBgn0259715	1397
FBgn0011693	919
FBgn0033187	2914
FBgn0086034	79
FBgn0039331	1700
FBgn0260964	2485
FBgn0036880	1518
FBgn0033137	944
FBgn0050237	72
FBgn0040734	224
FBgn0039645	3963
FBgn0260941	2815
FBgn0037719	1520
FBgn0040732	879
FBgn0030252	10204
FBgn0035964	1060
FBgn0086063	72
FBgn0052767	7104
FBgn0027066	1763
FBgn0036191	2778
FBgn0004587	3977
FBgn0003089	3053
FBgn0029748	530
FBgn0259221	4359
FBgn0039563	1591
FBgn0033405	2220
FBgn0040324	2413
FBgn0014020	763
FBgn0013733	18014
FBgn0033166	3174
FBgn0005561	4673
FBgn0250867	2408
FBgn0259225	3862
FBgn0000996	3110
FBgn0053864	898
FBgn0003256	1550
FBgn0016131	2008
FBgn0032470	2041
FBgn0033448	1814
FBgn0033979	1911
FBgn0082981	155
FBgn0005671	2048
FBgn0034420	3512
FBgn0037970	1095
FBgn0001091	1285
FBgn0003028	6739
FBgn0086655	4810
FBgn0050021	2701
FBgn0259147	438
FBgn0037876	1111
FBgn0034089	436
FBgn0033372	2302
FBgn0052391	748
FBgn0259174	3668
FBgn0259979	1687
FBgn0023416	5046
FBgn0043854	4093
FBgn0003380	2781
FBgn0085225	240
FBgn0053509	1405
FBgn0003124	2366
FBgn0016930	4585
FBgn0023171	1114
FBgn0020370	4291
FBgn0031213	1458
FBgn0034317	568
FBgn0053405	134
FBgn0022063	6320
FBgn0259734	3916
FBgn0032660	1377
FBgn0003231	2223
FBgn0004638	2642
FBgn0261055	413
FBgn0005630	2869
FBgn0033544	2017
FBgn0027101	3099
FBgn0028671	3052
FBgn0000319	5667
FBgn0033159	7699
FBgn0033710	2834
FBgn0040324	2333
FBgn0014135	4295
FBgn0033367	2280
FBgn0035998	1118
FBgn0004169	1453
FBgn0022238	910
FBgn0023528	2635
FBgn0040658	1008
FBgn0033296	1800
FBgn0016694	4660
FBgn0003016	6251
FBgn0033159	7753
FBgn0013305	1803
FBgn0051004	4731
FBgn0033159	7705
FBgn0004169	1519
FBgn0029761	3484
FBgn0033327	639
FBgn0027598	2309
FBgn0035504	2732
FBgn0037060	2471
FBgn0040730	607
FBgn0259680	2973
FBgn0085778	208
FBgn0013720	1360
FBgn0259840	1327
FBgn0039411	3959
FBgn0033216	1172
FBgn0053393	135
FBgn0029939	4302
FBgn0039707	1053
FBgn0001248	1802
FBgn0000529	2012
FBgn0033887	1077
FBgn0033547	1204
FBgn0085410	2768
FBgn0028421	3949
FBgn0039737	1990
FBgn0004364	5422
FBgn0000629	2463
FBgn0010263	6973
FBgn0027529	4026
FBgn0053418	135
FBgn0034485	2320
FBgn0052192	983
FBgn0045035	8416
FBgn0034886	5365
FBgn0033438	4149
FBgn0003612	2061
FBgn0054043	1201
FBgn0053872	555
FBgn0015829	1121
FBgn0259736	2480
FBgn0014269	1614
FBgn0025388	4680
FBgn0031296	1259
FBgn0003598	4226
FBgn0053013	1974
FBgn0035505	2689
FBgn0033212	5281
FBgn0259244	3666
FBgn0000117	3202
FBgn0260656	498
FBgn0031575	1269
FBgn0052017	3814
FBgn0037375	2338
FBgn0036560	1415
FBgn0011224	3065
FBgn0259212	6053
FBgn0000556	2048
FBgn0025726	10267
FBgn0024909	2020
FBgn0031952	3979
FBgn0034225	2054
FBgn0083972	706
FBgn0050414	1081
FBgn0026787	2537
FBgn0001269	2267
FBgn0039759	1469
FBgn0015521	494
FBgn0010355	6645
FBgn0034535	744
FBgn0040625	1122
FBgn0020304	3986
FBgn0002968	5064
FBgn0020621	5747
FBgn0034419	1767
FBgn0001142	1716
FBgn0004921	923
FBgn0083228	2320
FBgn0004509	3698
FBgn0038294	2020
FBgn0085793	877
FBgn0085387	3028
FBgn0040849	1919
FBgn0033289	1933
FBgn0033304	1644
FBgn0033562	1543
FBgn0033342	1917
FBgn0023023	2577
FBgn0033207	717
FBgn0039869	688
FBgn0026147	3355
FBgn0024187	4938
FBgn0029158	1375
FBgn0064225	1047
FBgn0029930	2005
FBgn0016126	2340
FBgn0033696	1989
FBgn0085436	8161
FBgn0039858	2052
FBgn0039056	3285
FBgn0058160	1627
FBgn0038295	4399
FBgn0010114	4259
FBgn0000422	2777
FBgn0052112	1867
FBgn0037841	866
FBgn0015038	1751
FBgn0260959	3152
FBgn0015600	4793
FBgn0031853	2917
FBgn0030249	3819
FBgn0085357	402
FBgn0005640	3602
FBgn0011956	73
FBgn0052971	775
FBgn0063373	77
FBgn0030440	678
FBgn0033983	2373
FBgn0051989	3260
FBgn0260428	601
FBgn0053812	468
FBgn0261244	5051
FBgn0053554	11544
FBgn0025803	4576
FBgn0036493	4243
FBgn0026238	1751
FBgn0039810	1112
FBgn0085503	3084
FBgn0035895	4051
FBgn0250907	7112
FBgn0050380	439
FBgn0259965	368
FBgn0014141	3502
FBgn0034504	2502
FBgn0034645	403
FBgn0259860	1682
FBgn0039770	1466
FBgn0004873	2284
FBgn0020235	1065
FBgn0260932	1295
FBgn0032957	2543
FBgn0004873	4080
FBgn0028429	1581
FBgn0000578	3821
FBgn0027513	1428
FBgn0032922	968
FBgn0003654	2900
FBgn0010473	5127
FBgn0020378	3094
FBgn0053526	2734
FBgn0053439	135
FBgn0039832	652
FBgn0085322	446
FBgn0053458	896
FBgn0027598	3800
FBgn0001122	3267
FBgn0030289	3429
FBgn0053970	3387
FBgn0086683	1249
FBgn0085460	2145
FBgn0025456	929
FBgn0030520	3207
FBgn0000352	4772
FBgn0000079	1598
FBgn0050420	1390
FBgn0010516	1176
FBgn0045063	2747
FBgn0033810	677
FBgn0004624	3024
FBgn0040020	865
FBgn0030151	1524
FBgn0030796	2750
FBgn0011763	2453
FBgn0040355	860
FBgn0067861	2067
FBgn0051956	2388
FBgn0033661	16180
FBgn0058160	1476
FBgn0015569	2114
FBgn0260966	6992
FBgn0063388	69
FBgn0037305	887
FBgn0050342	1193
FBgn0033401	2019
FBgn0001315	7122
FBgn0000464	7948
FBgn0041164	4117
FBgn0065104	157
FBgn0003356	858
FBgn0036900	3090
FBgn0014018	3504
FBgn0053395	135
FBgn0053654	507
FBgn0039209	3801
FBgn0028476	4859
FBgn0033685	1167
FBgn0259957	344
FBgn0053769	540
FBgn0052823	2395
FBgn0051627	857
FBgn0023531	4653
FBgn0033741	2960
FBgn0260447	429
FBgn0039994	2205
FBgn0035083	1418
FBgn0250876	4112
FBgn0085254	315
FBgn0000083	1454
FBgn0033349	2407
FBgn0085774	1211
FBgn0029155	2260
FBgn0037040	3561
FBgn0040736	300
FBgn0025633	4386
FBgn0030810	3257
FBgn0010358	796
FBgn0013770	1502
FBgn0085521	642
FBgn0033074	1258
FBgn0033658	712
FBgn0034259	1157
FBgn0010114	3951
FBgn0086778	4033
FBgn0050359	2053
FBgn0259143	1811
FBgn0020647	3121
FBgn0250757	2351
FBgn0031993	9396
FBgn0053203	3399
FBgn0259222	2068
FBgn0033029	3405
FBgn0035482	2810
FBgn0053517	2067
FBgn0028537	368
FBgn0259850	1361
FBgn0065088	143
FBgn0022349	2099
FBgn0039782	1565
FBgn0020506	1552
FBgn0043865	3166
FBgn0025832	1300
FBgn0082931	91
FBgn0259841	1484
FBgn0034911	3821
FBgn0020304	2891
FBgn0041605	3655
FBgn0005632	9203
FBgn0051205	917
FBgn0033127	1345
FBgn0039187	5287
FBgn0011556	943
FBgn0020236	5221
FBgn0004584	2719
FBgn0000546	4981
FBgn0033339	4080
FBgn0010621	1974
FBgn0010348	1459
FBgn0003429	4896
FBgn0051025	3376
FBgn0261439	2715
FBgn0000210	3835
FBgn0033072	1602
FBgn0002921	3637
FBgn0053434	135
FBgn0011642	1977
FBgn0085814	716
FBgn0259172	3661
FBgn0082968	132
FBgn0041581	789
FBgn0038510	951
FBgn0039881	1106
FBgn0011764	2903
FBgn0260718	330
FBgn0259211	5656
FBgn0053558	6023
FBgn0082946	73
FBgn0033717	2139
FBgn0051973	6667
FBgn0085315	511
FBgn0033159	7756
FBgn0029903	6028
FBgn0000028	2774
FBgn0058204	396
FBgn0030582	3052
FBgn0034194	1625
FBgn0041605	3525
FBgn0033631	2570
FBgn0033159	7744
FBgn0261356	1126
FBgn0035981	1663
FBgn0028563	2408
FBgn0036640	2844
FBgn0021818	5407
FBgn0034175	1464
FBgn0050454	72
FBgn0034428	1013
FBgn0013342	1124
FBgn0010424	945
FBgn0031403	680
FBgn0053848	468
FBgn0010473	3223
FBgn0033129	1008
FBgn0014020	1798
FBgn0039907	5353
FBgn0050497	4324
FBgn0086035	78
FBgn0033428	1267
FBgn0002567	1717
FBgn0005561	4181
FBgn0037916	2601
FBgn0033371	2777
FBgn0083037	135
FBgn0261053	7303
FBgn0259221	4973
FBgn0053245	607
FBgn0037525	2900
FBgn0050344	2158
FBgn0033058	2738
FBgn0260763	703
FBgn0039941	2504
FBgn0086358	3210
FBgn0031617	3416
FBgn0000659	4030
FBgn0005278	1957
FBgn0053531	3585
FBgn0032681	2965
FBgn0036043	1447
FBgn0033879	1095
FBgn0039966	1077
FBgn0053386	135
FBgn0034180	3565
FBgn0033135	943
FBgn0063083	297
FBgn0085431	2113
FBgn0039883	9433
FBgn0034965	1707
FBgn0031471	1044
FBgn0022361	1352
FBgn0034327	956
FBgn0053839	468
FBgn0032456	5442
FBgn0034065	915
FBgn0085449	3752
FBgn0259181	1107
FBgn0039915	2895
FBgn0260742	2048
FBgn0260868	279
FBgn0029738	3326
FBgn0032456	5439
FBgn0039313	1585
FBgn0030778	1966
FBgn0003392	3275
FBgn0040010	1490
FBgn0050438	2692
FBgn0005427	4042
FBgn0000280	166
FBgn0011603	3460
FBgn0033638	5328
FBgn0039282	3758
FBgn0028407	1803
FBgn0039916	2919
FBgn0035364	1131
FBgn0028968	3054
FBgn0053701	315
FBgn0039269	1051
FBgn0039478	3538
FBgn0033601	384
FBgn0023172	7373
FBgn0036363	909
FBgn0026777	1477
FBgn0243516	3212
FBgn0039900	2757
FBgn0003429	8444
FBgn0015907	2173
FBgn0028968	3276
FBgn0037655	2481
FBgn0026575	7794
FBgn0021814	820
FBgn0010434	2900
FBgn0010504	1549
FBgn0033607	3027
FBgn0053513	3184
FBgn0052569	633
FBgn0036875	1387
FBgn0036816	2567
FBgn0034720	4383
FBgn0065108	1598
FBgn0259242	5085
FBgn0083949	7354
FBgn0028744	2565
FBgn0026403	4645
FBgn0050121	2303
FBgn0259163	5673
FBgn0085355	253
FBgn0039890	2840
FBgn0034310	2141
FBgn0004839	4644
FBgn0005640	2623
FBgn0028867	1209
FBgn0261574	14240
FBgn0053902	555
FBgn0050015	5478
FBgn0259176	5716
FBgn0011290	857
FBgn0038608	1512
FBgn0034496	2792
FBgn0030608	2087
FBgn0045842	1450
FBgn0005427	3497
FBgn0033313	6940
FBgn0039900	2833
FBgn0039744	339
FBgn0028985	1651
FBgn0086708	3351
FBgn0033330	1145
FBgn0029761	3723
FBgn0039844	3088
FBgn0037094	3009
FBgn0003118	3196
FBgn0034282	2065
FBgn0003520	5293
FBgn0022238	900
FBgn0030707	1836
FBgn0036101	738
FBgn0053288	3673
FBgn0034136	3060
FBgn0004624	3108
FBgn0085260	775
FBgn0026430	3942
FBgn0028425	2156
FBgn0003022	1587
FBgn0034312	1020
FBgn0040007	402
FBgn0261238	4899
FBgn0054032	1210
FBgn0033728	1194
FBgn0033059	1424
FBgn0031384	3621
FBgn0052343	2207
FBgn0033294	1777
FBgn0027835	5737
FBgn0058045	740
FBgn0033452	1101
FBgn0031171	5303
FBgn0035612	4232
FBgn0034433	2217
FBgn0031681	4376
FBgn0037137	3102
FBgn0033483	2149
FBgn0034411	1482
FBgn0033494	3257
FBgn0039552	649
FBgn0034035	1545
FBgn0034540	3269
FBgn0053444	135
FBgn0016081	11016
FBgn0003435	1766
FBgn0053503	1783
FBgn0031914	3031
FBgn0004907	1742
FBgn0050056	571
FBgn0259209	2057
FBgn0026361	1730
FBgn0085188	939
FBgn0036287	2504
FBgn0035785	1887
FBgn0002626	536
FBgn0035917	1714
FBgn0024330	1814
FBgn0052520	73
FBgn0004400	1569
FBgn0259743	3082
FBgn0033378	693
FBgn0034345	1481
FBgn0003654	3064
FBgn0032698	1260
FBgn0034408	4350
FBgn0034240	7807
FBgn0259868	857
FBgn0033280	605
FBgn0010482	5001
FBgn0038369	935
FBgn0053398	135
FBgn0051131	1224
FBgn0015542	3120
FBgn0083959	4856
FBgn0053137	624
FBgn0011878	72
FBgn0033848	2123
FBgn0050036	1362
FBgn0024555	5583
FBgn0003742	1228
FBgn0085349	309
FBgn0261552	3536
FBgn0034184	3435
FBgn0052301	3336
FBgn0010551	1312
FBgn0003721	1684
FBgn0031673	1614
FBgn0037234	2813
FBgn0259170	3402
FBgn0028856	1283
FBgn0028683	2298
FBgn0033644	1528
FBgn0050488	896
FBgn0259243	3068
FBgn0050203	2878
FBgn0050486	828
FBgn0034062	1772
FBgn0033087	3027
FBgn0260008	434
FBgn0033286	1580
FBgn0023214	1456
FBgn0085478	1921
FBgn0033855	1450
FBgn0050052	780
FBgn0015247	1997
FBgn0259219	1071
FBgn0013717	2495
FBgn0038402	1166
FBgn0050222	1648
FBgn0260874	1991
FBgn0005536	5093
FBgn0085824	1015
FBgn0050211	72
FBgn0004050	2398
FBgn0033507	1020
FBgn0033708	2155
FBgn0004861	5724
FBgn0053234	1583
FBgn0029854	1595
FBgn0032940	4752
FBgn0002069	1943
FBgn0030049	3936
FBgn0053452	135
FBgn0027654	1969
FBgn0004841	3223
FBgn0026533	1919
FBgn0033985	1164
FBgn0002174	1783
FBgn0026309	2323
FBgn0050005	887
FBgn0053100	2393
FBgn0016038	1322
FBgn0027548	3983
FBgn0029893	4412
FBgn0259221	4808
FBgn0034025	2694
FBgn0053825	898
FBgn0025790	3210
FBgn0036039	1369
FBgn0004435	1611
FBgn0038309	1689
FBgn0250732	1203
FBgn0003464	5542
FBgn0033212	5956
FBgn0037212	2400
FBgn0033021	2362
FBgn0050509	74
FBgn0036742	1696
FBgn0000426	430
FBgn0038535	3341
FBgn0086080	121
FBgn0085442	3412
FBgn0052843	3267
FBgn0016076	3383
FBgn0085328	568
FBgn0259219	981
FBgn0259483	1392
FBgn0025936	3818
FBgn0085826	524
FBgn0036192	1010
FBgn0034481	522
FBgn0000529	1313
FBgn0053816	898
FBgn0011935	74
FBgn0002571	1788
FBgn0086904	874
FBgn0004598	5585
FBgn0034442	1718
FBgn0028880	705
FBgn0259220	2904
FBgn0029911	3616
FBgn0035245	2382
FBgn0032156	2929
FBgn0034103	457
FBgn0013442	912
FBgn0036681	780
FBgn0034331	504
FBgn0024995	1171
FBgn0085412	10110
FBgn0261014	1458
FBgn0034054	1472
FBgn0039560	4054
FBgn0083124	466
FBgn0001248	1831
FBgn0016920	5802
FBgn0033512	896
FBgn0041004	1798
FBgn0029851	1546
FBgn0038829	1114
FBgn0259854	817
FBgn0085388	2816
FBgn0025807	1430
FBgn0030984	1317
FBgn0259729	1177
FBgn0030935	285
FBgn0034089	1635
FBgn0261290	582
FBgn0011582	2661
FBgn0045761	555
FBgn0032475	4850
FBgn0050447	783
FBgn0085276	353
FBgn0029723	3003
FBgn0085202	309
FBgn0034121	1311
FBgn0003218	4277
FBgn0035287	1949
FBgn0033353	897
FBgn0033043	1200
FBgn0086680	2292
FBgn0083984	582
FBgn0085431	664
FBgn0004101	2508
FBgn0029128	2779
FBgn0050187	1549
FBgn0033188	2050
FBgn0259214	4134
FBgn0085424	3264
FBgn0033591	887
FBgn0053966	1155
FBgn0053783	495
FBgn0051004	4008
FBgn0033225	1961
FBgn0037796	2497
FBgn0003071	3161
FBgn0053483	540
FBgn0053374	135
FBgn0259237	2125
FBgn0065048	173
FBgn0013675	685
FBgn0021761	4374
FBgn0011812	456
FBgn0053555	7361
FBgn0039876	1280
FBgn0032940	3902
FBgn0050354	381
FBgn0042105	1509
FBgn0083960	6236
FBgn0025741	5152
FBgn0053880	555
FBgn0005666	27470
FBgn0036516	1208
FBgn0033783	2865
FBgn0028953	3779
FBgn0033159	7708
FBgn0033627	1801
FBgn0028494	4338
FBgn0022238	994
FBgn0026255	3305
FBgn0004921	1114
FBgn0010611	1942
FBgn0013750	1370
FBgn0085421	3732
FBgn0034010	491
FBgn0032075	1225
FBgn0085745	1049
FBgn0033925	1331
FBgn0011555	1043
FBgn0053387	135
FBgn0036821	2649
FBgn0010226	1419
FBgn0034197	1284
FBgn0028487	3362
FBgn0011868	71
FBgn0001187	1576
FBgn0038315	1520
FBgn0260971	3529
FBgn0003328	4642
FBgn0053499	2527
FBgn0052382	975
FBgn0243516	2775
FBgn0017545	941
FBgn0085379	3240
FBgn0010620	1716
FBgn0003345	3250
FBgn0015584	455
FBgn0013984	7746
FBgn0032221	1916
FBgn0001122	2225
FBgn0034237	2685
FBgn0051029	2992
FBgn0023180	945
FBgn0063377	73
FBgn0002521	2399
FBgn0032120	6436
FBgn0034249	3789
FBgn0034420	3418
FBgn0010704	1718
FBgn0085245	795
FBgn0085192	478
FBgn0039727	11469
FBgn0036220	1671
FBgn0034157	2666
FBgn0039712	1350
FBgn0032243	3809
FBgn0086350	2160
FBgn0034505	685
FBgn0036542	3167
FBgn0010401	520
FBgn0083959	6991
FBgn0033988	2202
FBgn0033134	1065
FBgn0086024	109
FBgn0040565	327
FBgn0001098	1830
FBgn0015522	1744
FBgn0039215	3127
FBgn0050007	5776
FBgn0086060	115
FBgn0034128	914
FBgn0003656	5571
FBgn0010434	3470
FBgn0028577	2450
FBgn0034921	1214
FBgn0026620	4861
FBgn0027608	2277
FBgn0053542	2224
FBgn0022097	1082
FBgn0003742	1583
FBgn0085362	1738
FBgn0036595	782
FBgn0003733	3148
FBgn0034229	1500
FBgn0050296	2155
FBgn0033358	1201
FBgn0039972	4391
FBgn0261456	2514
FBgn0261293	615
FBgn0025674	1879
FBgn0022029	2362
FBgn0032797	5671
FBgn0024814	1005
FBgn0069938	959
FBgn0036195	1885
FBgn0000117	3123
FBgn0039728	4936
FBgn0037842	3269
FBgn0026749	1270
FBgn0034457	1704
FBgn0085638	703
FBgn0035099	2156
FBgn0085432	4055
FBgn0015221	1443
FBgn0261046	3678
FBgn0085386	5743
FBgn0000099	4112
FBgn0039734	2403
FBgn0082962	150
FBgn0053390	135
FBgn0015001	815
FBgn0033702	1929
FBgn0053425	135
FBgn0004903	2506
FBgn0033196	2699
FBgn0020269	2591
FBgn0083010	143
FBgn0037737	1237
FBgn0031883	2625
FBgn0031969	2644
FBgn0034270	1614
FBgn0030505	5231
FBgn0063376	73
FBgn0034121	984
FBgn0001332	2616
FBgn0000715	1430
FBgn0034072	4974
FBgn0000459	3043
FBgn0032957	4016
FBgn0259152	3270
FBgn0032456	5439
FBgn0031752	4325
FBgn0082990	145
FBgn0004368	6027
FBgn0039936	4920
FBgn0024963	2288
FBgn0261238	5320
FBgn0031893	1927
FBgn0011224	2405
FBgn0086911	11161
FBgn0020299	4677
FBgn0086662	143
FBgn0250904	1691
FBgn0050297	74
FBgn0085227	450
FBgn0037525	3170
FBgn0028426	2684
FBgn0030844	1840
FBgn0030844	1509
FBgn0033247	1332
FBgn0033886	1499
FBgn0259845	1848
FBgn0022382	1607
FBgn0085056	950
FBgn0259935	3633
FBgn0024728	2851
FBgn0033718	5934
FBgn0033993	2000
FBgn0026379	2136
FBgn0038876	887
FBgn0039350	1651
FBgn0023001	4066
FBgn0030830	529
FBgn0037986	2030
FBgn0036143	2462
FBgn0054024	660
FBgn0037655	2545
FBgn0015838	3486
FBgn0033570	618
FBgn0033813	1022
FBgn0040296	1193
FBgn0086669	144
FBgn0259108	19300
FBgn0027780	3417
FBgn0041243	1449
FBgn0034135	3344
FBgn0051065	1266
FBgn0033050	2259
FBgn0038294	1954
FBgn0032815	3022
FBgn0000024	4077
FBgn0033412	981
FBgn0015803	5684
FBgn0085190	521
FBgn0035978	2089
FBgn0053642	702
FBgn0031634	3004
FBgn0035648	1695
FBgn0000286	3506
FBgn0085388	1956
FBgn0004169	1522
FBgn0033538	3010
FBgn0033744	2083
FBgn0003435	3003
FBgn0028645	2608
FBgn0062411	1032
FBgn0013773	1726
FBgn0050099	762
FBgn0051619	5489
FBgn0033226	1952
FBgn0033598	815
FBgn0051992	5141
FBgn0011655	3236
FBgn0013323	1019
FBgn0011282	782
FBgn0082923	147
FBgn0040773	1176
FBgn0033794	2778
FBgn0033863	2566
FBgn0035023	2018
FBgn0039955	3666
FBgn0062411	936
FBgn0051974	1725
FBgn0053993	1316
FBgn0259822	2486
FBgn0033476	3622
FBgn0010531	879
FBgn0004606	3560
FBgn0086601	140
FBgn0050212	73
FBgn0034886	1231
FBgn0020304	2180
FBgn0035001	5378
FBgn0038762	3938
FBgn0038415	1589
FBgn0085760	559
FBgn0033639	2909
FBgn0259846	728
FBgn0043539	395
FBgn0035935	5173
FBgn0033699	756
FBgn0025836	4254
FBgn0085220	587
FBgn0030262	748
FBgn0033446	979
FBgn0033365	3890
FBgn0003721	1665
FBgn0003396	9030
FBgn0025637	1507
FBgn0013733	17969
FBgn0005630	2947
FBgn0051687	1479
FBgn0085230	1110
FBgn0039858	3086
FBgn0035529	848
FBgn0036794	1575
FBgn0002968	5059
FBgn0083956	978
FBgn0001291	1516
FBgn0034897	3080
FBgn0259228	6880
FBgn0061197	3032
FBgn0014141	7561
FBgn0033827	1300
FBgn0003612	3204
FBgn0035880	3223
FBgn0035802	5563
FBgn0034131	657
FBgn0033633	2085
FBgn0085444	3329
FBgn0040227	2006
FBgn0004907	2955
FBgn0083020	129
FBgn0051368	4625
FBgn0036158	705
FBgn0085795	668
FBgn0011909	83
FBgn0260969	630
FBgn0021825	1350
FBgn0085491	939
FBgn0259970	205
FBgn0039795	2036
FBgn0001250	5649
FBgn0037375	2350
FBgn0050227	72
FBgn0030181	1109
FBgn0033159	7753
FBgn0050148	652
FBgn0032821	6384
FBgn0039969	622
FBgn0002781	1658
FBgn0259175	4070
FBgn0035934	3891
FBgn0259174	4129
FBgn0013678	1137
FBgn0010348	1498
FBgn0034618	4963
FBgn0025682	1386
FBgn0260645	376
FBgn0035935	5083
FBgn0033093	1449
FBgn0053179	3222
FBgn0033241	1762
FBgn0259194	1836
FBgn0260995	849
FBgn0067864	3258
FBgn0065076	55
FBgn0025643	2275
FBgn0040805	1900
FBgn0259682	1480
FBgn0259178	2832
FBgn0050050	648
FBgn0085285	762
FBgn0028371	1948
FBgn0010411	613
FBgn0086076	115
FBgn0052062	3413
FBgn0036911	1386
FBgn0085455	1022
FBgn0051693	2048
FBgn0052221	1586
FBgn0261395	1385
FBgn0041605	3275
FBgn0085371	1577
FBgn0000274	1350
FBgn0005278	2391
FBgn0033269	3751
FBgn0039852	3681
FBgn0034399	667
FBgn0259233	5039
FBgn0003016	6224
FBgn0053520	2322
FBgn0013576	4083
FBgn0053505	1677
FBgn0033480	594
FBgn0053843	898
FBgn0039863	7067
FBgn0086910	6229
FBgn0085788	789
FBgn0260723	466
FBgn0053430	135
FBgn0037837	1738
FBgn0259150	4713
FBgn0033953	1106
FBgn0020389	2725
FBgn0085293	564
FBgn0028496	6707
FBgn0034106	3684
FBgn0031011	2080
FBgn0260660	4115
FBgn0010052	2013
FBgn0022027	678
FBgn0037581	1522
